disease	hpo
ORPHA_400	HP_0001407,HP_0001880,HP_0001824,HP_0002611,HP_0010702,HP_0012378,HP_0410019,HP_0000775,HP_0002240,HP_0002904,HP_0002910,HP_0003155,HP_0005230,HP_0005948,HP_0011458,HP_0025615,HP_0030948,HP_0031983,HP_0032101,HP_0032445,HP_0100845,HP_0000107,HP_0000138,HP_0000478,HP_0000925,HP_0000952,HP_0001025,HP_0001627,HP_0001732,HP_0002099,HP_0002585,HP_0003011,HP_0010576,HP_0011355,HP_0012062,HP_0012578,HP_0030423,HP_0031630,HP_0031700,HP_0045058,HP_0100592
ORPHA_284454	HP_0000539,HP_0000545,HP_0000575,HP_0000622,HP_0001123,HP_0001133,HP_0030604,HP_0030644,HP_0030786,HP_0200057,HP_0000510,HP_0000512,HP_0000580,HP_0000603,HP_0007663,HP_0007722,HP_0007814,HP_0011531,HP_0012377,HP_0030662,HP_0000572,HP_0000610,HP_0008046,HP_0030499
ORPHA_369840	HP_0000518,HP_0001265,HP_0001344,HP_0002240,HP_0002355,HP_0002515,HP_0002910,HP_0003198,HP_0003307,HP_0003326,HP_0003394,HP_0003560,HP_0003701,HP_0006785,HP_0006889,HP_0012762,HP_0040081,HP_0100295,HP_0000252,HP_0001397,HP_0002069,HP_0002072,HP_0002078,HP_0008947,HP_0025313
ORPHA_2185	HP_0000238,HP_0000256,HP_0000324,HP_0000358,HP_0000414,HP_0000486,HP_0000494,HP_0000612,HP_0001249,HP_0001250,HP_0001270,HP_0002007,HP_0002119,HP_0002472,HP_0002536,HP_0030048,HP_0000407,HP_0000648,HP_0001104,HP_0001339,HP_0001627
ORPHA_2184	HP_0000079,HP_0000286,HP_0000445,HP_0000765,HP_0001334,HP_0001636,HP_0001643,HP_0003189,HP_0004299,HP_0010772
ORPHA_2183	HP_0000238,HP_0000470,HP_0000771,HP_0000815,HP_0001256,HP_0001513,HP_0001634,HP_0002162,HP_0002705,HP_0002967,HP_0004322,HP_0010044,HP_0000027,HP_0000864,HP_0002550,HP_0007464
ORPHA_2182	HP_0000238,HP_0000280,HP_0000486,HP_0000639,HP_0001181,HP_0001250,HP_0001257,HP_0001274,HP_0001331,HP_0001360,HP_0001387,HP_0002410,HP_0002516,HP_0004374,HP_0010864
ORPHA_254704	HP_0003281,HP_0001808,HP_0002829,HP_0012378,HP_0000518
ORPHA_2181	HP_0000098,HP_0000238,HP_0001166,HP_0001181,HP_0001519,HP_0002808,HP_0005692,HP_0001288,HP_0001537,HP_0001659,HP_0002007,HP_0002301,HP_0002650,HP_0002705,HP_0003834
ORPHA_2180	HP_0000238,HP_0000303,HP_0000912,HP_0000218,HP_0000256,HP_0000272,HP_0000316,HP_0000348,HP_0000369,HP_0000414,HP_0000431,HP_0000448,HP_0000463,HP_0000682,HP_0000708,HP_0000772,HP_0000992,HP_0001000,HP_0001156,HP_0001249,HP_0001513,HP_0001852,HP_0002650,HP_0002937,HP_0003312,HP_0005280,HP_0000486,HP_0000545,HP_0006610
ORPHA_369847	HP_0000518,HP_0001249,HP_0001263,HP_0002072,HP_0002078,HP_0002355,HP_0002487,HP_0002650,HP_0003198,HP_0003326,HP_0006785,HP_0009020,HP_0009073,HP_0000486,HP_0000545,HP_0001250,HP_0002059,HP_0002091,HP_0005133,HP_0008947
ORPHA_2189	HP_0000238,HP_0000278,HP_0000347,HP_0001162,HP_0001274,HP_0001331,HP_0001561,HP_0001622,HP_0000175,HP_0000176,HP_0000193,HP_0000368,HP_0000369,HP_0000490,HP_0001601,HP_0002086,HP_0004408,HP_0030680,HP_0030690,HP_0100333,HP_0100682,HP_0000028,HP_0000528,HP_0000568,HP_0002139,HP_0002323,HP_0002983,HP_0011027
ORPHA_457284	HP_0001249,HP_0001250,HP_0000194,HP_0000297,HP_0000316,HP_0001252,HP_0001263,HP_0001274,HP_0001344,HP_0001357,HP_0002079,HP_0002119,HP_0002465,HP_0002650,HP_0012448,HP_0100704,HP_0000023,HP_0000122,HP_0000151,HP_0000238,HP_0000324,HP_0000463,HP_0000478,HP_0000609,HP_0000752,HP_0000767,HP_0001382,HP_0001385,HP_0003250,HP_0004209,HP_0005487,HP_0006955,HP_0010055,HP_0010721,HP_0011471,HP_0012304,HP_0025607,HP_0100259
ORPHA_53583	HP_0007166,HP_0000651,HP_0001249,HP_0001258,HP_0001260,HP_0001266,HP_0001332,HP_0001347,HP_0002131,HP_0002315,HP_0003401,HP_0007256,HP_0002069
ORPHA_2295	HP_0000023,HP_0001374,HP_0002815,HP_0002823,HP_0002999,HP_0003834,HP_0005692,HP_0009811
ORPHA_2292	HP_0003307,HP_0006487
ORPHA_2291	HP_0000174,HP_0000220,HP_0000365,HP_0000600,HP_0001608
ORPHA_2290	HP_0000121,HP_0000989,HP_0001263,HP_0001942,HP_0001944,HP_0002014,HP_0003270,HP_0011106,HP_0011472,HP_0011473,HP_0012211
ORPHA_2299	HP_0030148,HP_0032092,HP_0032554,HP_0000822,HP_0000961,HP_0001627,HP_0001629,HP_0001635,HP_0001712,HP_0002098,HP_0002789,HP_0008872,HP_0010741,HP_0020142,HP_0030973,HP_0031273,HP_0031664,HP_0001643,HP_0001647,HP_0001659,HP_0001660,HP_0001669,HP_0002315,HP_0002875,HP_0004417,HP_0005180,HP_0011604,HP_0011712,HP_0031784,HP_0001719,HP_0001750,HP_0010883
ORPHA_2298	HP_0000093,HP_0000123,HP_0000147,HP_0000825,HP_0000831,HP_0001952,HP_0000842,HP_0000855,HP_0000956,HP_0000988,HP_0001007,HP_0001596,HP_0001824,HP_0001873,HP_0001882,HP_0001946,HP_0001952,HP_0001953,HP_0002090,HP_0002613,HP_0002665,HP_0002725,HP_0002758,HP_0002960,HP_0003073,HP_0003074,HP_0003076,HP_0003119,HP_0003162,HP_0003237,HP_0003261,HP_0003493,HP_0003565,HP_0004323,HP_0004324,HP_0004325,HP_0004359,HP_0004361,HP_0004924,HP_0005416,HP_0005978,HP_0006775,HP_0008283,HP_0008675,HP_0010286,HP_0011998,HP_0012153,HP_0012189,HP_0012378,HP_0030088,HP_0100879
ORPHA_2297	HP_0000823,HP_0000962,HP_0001482,HP_0002230,HP_0005616,HP_0005978,HP_0007440
ORPHA_228402	HP_0000028,HP_0000194,HP_0000232,HP_0000248,HP_0000252,HP_0000272,HP_0000280,HP_0000337,HP_0000664,HP_0000733,HP_0000749,HP_0000750,HP_0000752,HP_0001250,HP_0001251,HP_0001252,HP_0001385,HP_0001510,HP_0001572,HP_0001852,HP_0002019,HP_0002230,HP_0002360,HP_0002553,HP_0002591,HP_0004209,HP_0004279,HP_0004322,HP_0008736,HP_0010804,HP_0010864,HP_0100716
ORPHA_69061	HP_0000100,HP_0001004
ORPHA_228410	HP_0000218,HP_0000268,HP_0000276,HP_0000322,HP_0000337,HP_0000347,HP_0000369,HP_0000377,HP_0000448,HP_0000508,HP_0000678,HP_0000951,HP_0001249,HP_0001634,HP_0001642,HP_0001650,HP_0001654,HP_0001699,HP_0002750,HP_0004322,HP_0005180,HP_0005692,HP_0011675
ORPHA_69063	HP_0000099,HP_0000100,HP_0030949,HP_0031437,HP_0000083
ORPHA_48104	HP_0001075,HP_0001370,HP_0001945,HP_0002037,HP_0002829,HP_0002863,HP_0003326,HP_0008066,HP_0010702,HP_0012324,HP_0100614,HP_0200034,HP_0200037,HP_0200039,HP_0200042
ORPHA_2282	HP_0000252,HP_0000316,HP_0000324,HP_0000347,HP_0000365,HP_0000431,HP_0000463,HP_0001290,HP_0001511,HP_0001643,HP_0002092,HP_0002205,HP_0002553,HP_0003196,HP_0004322,HP_0006801,HP_0008551,HP_0010864,HP_0011968,HP_0012418,HP_0000028,HP_0000037,HP_0000047,HP_0000049,HP_0000054,HP_0000185,HP_0000470,HP_0000508,HP_0000924,HP_0011819
ORPHA_2289	HP_0000600,HP_0000602,HP_0000639,HP_0000648,HP_0000708,HP_0000726,HP_0001250,HP_0001251,HP_0001260,HP_0001276,HP_0001347,HP_0002167,HP_0002353,HP_0002650,HP_0003298,HP_0003312,HP_0003457,HP_0100022
ORPHA_2287	HP_0000164,HP_0006288
ORPHA_2285	HP_0000470,HP_0000496,HP_0000600,HP_0001608,HP_0002691,HP_0003319,HP_0003468,HP_0005758
ORPHA_228415	HP_0000252,HP_0000545,HP_0000708,HP_0001249,HP_0001250,HP_0001328,HP_0001510,HP_0002750,HP_0004322
ORPHA_370921	HP_0000252,HP_0001249,HP_0001250,HP_0001263,HP_0001272,HP_0001290,HP_0001508,HP_0011968,HP_0012345,HP_0000028,HP_0000046,HP_0000054,HP_0007772
ORPHA_2273	HP_0000077,HP_0000126,HP_0000252,HP_0000400,HP_0000453,HP_0000483,HP_0000491,HP_0000492,HP_0000498,HP_0000509,HP_0000545,HP_0000554,HP_0000639,HP_0000682,HP_0000925,HP_0000926,HP_0001025,HP_0001155,HP_0001252,HP_0001274,HP_0001321,HP_0001331,HP_0000613,HP_0008070,HP_0001249,HP_0001250,HP_0001328,HP_0001595,HP_0001596,HP_0008064,HP_0200034,HP_0000499,HP_0000614,HP_0000726,HP_0000962,HP_0000964,HP_0000966,HP_0001268,HP_0001508,HP_0001510,HP_0001597,HP_0001804,HP_0001812,HP_0002046,HP_0002205,HP_0002223,HP_0002376,HP_0002718,HP_0002719,HP_0002721,HP_0004370,HP_0010783,HP_0011968,HP_0012742,HP_0045074,HP_0200020,HP_0000023,HP_0000028,HP_0000072,HP_0001539,HP_0002007,HP_0002120,HP_0002251,HP_0002750,HP_0002808,HP_0003468,HP_0003510,HP_0007957,HP_0010935,HP_0012157,HP_0012165,HP_0040163,HP_0100257,HP_0100308,HP_0100490,HP_0100532,HP_0100534,HP_0100825
ORPHA_2271	HP_0000252,HP_0000271,HP_0000958,HP_0001347,HP_0002445,HP_0003011,HP_0007021,HP_0008064
ORPHA_369939	HP_0000365,HP_0001508,HP_0001999,HP_0007256,HP_0000252,HP_0000486,HP_0001511,HP_0001954,HP_0002445,HP_0006808,HP_0000496,HP_0000648,HP_0000718,HP_0000752,HP_0001272,HP_0002120,HP_0003429,HP_0007371,HP_0012444,HP_0012762
ORPHA_171881	HP_0000218,HP_0000276,HP_0001270,HP_0001315,HP_0004303,HP_0000767,HP_0001290,HP_0001611,HP_0001634,HP_0001763,HP_0002359,HP_0002421,HP_0002616,HP_0002938,HP_0002943,HP_0003388,HP_0003391,HP_0003551,HP_0003557,HP_0003700,HP_0006673,HP_0007110,HP_0007210,HP_0007340,HP_0008081,HP_0009046,HP_0010628,HP_0011703,HP_0030200,HP_0030051
ORPHA_251639	HP_0002888,HP_0002076,HP_0012531,HP_0025461,HP_0001250,HP_0001288,HP_0002013,HP_0002460,HP_0010302,HP_0012534,HP_0030693,HP_0002896,HP_0100013,HP_0100526,HP_0100615
ORPHA_2278	HP_0001249,HP_0001508,HP_0003510,HP_0007479,HP_0000164,HP_0000518,HP_0001231,HP_0003355,HP_0008209
ORPHA_251643	HP_0100006,HP_0005107,HP_0008069,HP_0000372,HP_0002888,HP_0031938,HP_0002013,HP_0002315,HP_0002317,HP_0005341,HP_0012700,HP_0030833
ORPHA_2274	HP_0000726,HP_0001251,HP_0001265,HP_0001288,HP_0001744,HP_0002167,HP_0002240,HP_0008064
ORPHA_568051	HP_0001785,HP_0003550,HP_0003759,HP_0010741,HP_0100766,HP_0000282,HP_0001581,HP_0002619,HP_0005293,HP_0007514,HP_0100658,HP_0000508,HP_0031188
ORPHA_229717	HP_0000246,HP_0000388,HP_0000988,HP_0001287,HP_0001369,HP_0001508,HP_0001864,HP_0001873,HP_0001874,HP_0001903,HP_0001945,HP_0001999,HP_0002014,HP_0002024,HP_0002090,HP_0002205,HP_0002721,HP_0002960,HP_0004322,HP_0004332,HP_0012378,HP_0100533,HP_0100658,HP_0100763,HP_0100765,HP_0100806,HP_0100838,HP_0200042
ORPHA_2261	HP_0000047,HP_0000174,HP_0000243,HP_0000252,HP_0000368,HP_0000396,HP_0000444,HP_0000664,HP_0001231,HP_0001249,HP_0001252,HP_0001387,HP_0004209,HP_0008388,HP_0011800
ORPHA_2260	HP_0000083,HP_0000093,HP_0003259,HP_0005563,HP_0012213,HP_0012575,HP_0012584,HP_0030162,HP_0000092,HP_0001518,HP_0001622,HP_0003774,HP_0011035,HP_0025361,HP_0001944,HP_0001959,HP_0000122,HP_0000271,HP_0000347,HP_0000365,HP_0000588,HP_0000776,HP_0000822,HP_0001250,HP_0001684,HP_0002089,HP_0006518,HP_0009796,HP_0012758,HP_0040064
ORPHA_369929	HP_0000822,HP_0000859,HP_0040084,HP_0001250,HP_0001263,HP_0001714,HP_0002900,HP_0100021,HP_0001258,HP_0001959,HP_0002069,HP_0002092,HP_0002305,HP_0002384,HP_0010864,HP_0011166,HP_0011410,HP_0011706,HP_0100285,HP_0100704,HP_0200114,HP_0000360,HP_0000421,HP_0000787,HP_0001629,HP_0002018,HP_0002170,HP_0002315,HP_0008221
ORPHA_2269	HP_0001249,HP_0002221,HP_0002293,HP_0002555,HP_0005597,HP_0007503,HP_0000656,HP_0000958,HP_0000973,HP_0001263,HP_0002194,HP_0002317,HP_0005595,HP_0012472,HP_0025092,HP_0040189,HP_0001344,HP_0045075
ORPHA_251636	HP_0002888,HP_0002076,HP_0012531,HP_0025461,HP_0001250,HP_0001288,HP_0002013,HP_0002460,HP_0010302,HP_0012534,HP_0030693,HP_0002896,HP_0100013,HP_0100526,HP_0100615
ORPHA_2268	HP_0000158,HP_0000256,HP_0000286,HP_0000316,HP_0000347,HP_0000369,HP_0001249,HP_0001263,HP_0001334,HP_0001537,HP_0001874,HP_0001888,HP_0001903,HP_0002024,HP_0002205,HP_0002721,HP_0003220,HP_0004313,HP_0004322,HP_0005280,HP_0005374,HP_0010808,HP_0012368
ORPHA_2266	HP_0008070,HP_0001249,HP_0006088,HP_0006288
ORPHA_275543	HP_0000238,HP_0000716,HP_0001181,HP_0001249,HP_0001250,HP_0001257,HP_0001263,HP_0001288,HP_0001347,HP_0002017,HP_0002251,HP_0002315,HP_0002410,HP_0002463,HP_0003202,HP_0004374
ORPHA_330001	HP_0000083,HP_0000093,HP_0000100,HP_0000112,HP_0002240,HP_0001635,HP_0001639,HP_0001658,HP_0001662,HP_0001824,HP_0002028,HP_0002202,HP_0002254,HP_0012332,HP_0002579,HP_0002607,HP_0003155,HP_0003115,HP_0011675,HP_0004926,HP_0005341,HP_0006530,HP_0010741,HP_0100598
ORPHA_227990	HP_0002960,HP_0001972,HP_0002582,HP_0002608,HP_0030057,HP_0100651,HP_0001045,HP_0001596,HP_0001882,HP_0002613,HP_0004313,HP_0010625,HP_0000217,HP_0000815,HP_0000863,HP_0000938,HP_0001094,HP_0001097,HP_0001370,HP_0001970,HP_0001973,HP_0003613,HP_0006530,HP_0008066,HP_0010451,HP_0012115,HP_0012220,HP_0100522
ORPHA_2251	HP_0000953,HP_0008070,HP_0001596,HP_0003510,HP_0009778,HP_0000232,HP_0000411,HP_0000982,HP_0001025,HP_0001053,HP_0001199,HP_0001249,HP_0001263,HP_0001328,HP_0002300,HP_0002381,HP_0002381,HP_0006482,HP_0008402,HP_0010529,HP_0040036,HP_0100490,HP_0100798,HP_0006101
ORPHA_158008	HP_0001013,HP_0100727,HP_0200035
ORPHA_2250	HP_0000023,HP_0000135,HP_0000309,HP_0000458,HP_0000518,HP_0000692,HP_0003241,HP_0004409,HP_0006352,HP_0008736,HP_0009932,HP_0040326,HP_0100596,HP_0000028,HP_0000528,HP_0000568,HP_0000572,HP_0000612,HP_0000618,HP_0000646,HP_0000771,HP_0009023,HP_0000175,HP_0000176,HP_0000193
ORPHA_158003	HP_0000159,HP_0000600,HP_0000873,HP_0001600,HP_0025426,HP_0002797
ORPHA_457212	HP_0000303,HP_0000343,HP_0000400,HP_0000718,HP_0000742,HP_0001263,HP_0000712,HP_0002378,HP_0002465,HP_0002515,HP_0002705,HP_0010864,HP_0045025,HP_0000073,HP_0000574,HP_0000748,HP_0000821,HP_0002540,HP_0002861,HP_0003002,HP_0005580,HP_0012114
ORPHA_521390	HP_0000490,HP_0000540,HP_0000639,HP_0001249,HP_0001357,HP_0001513,HP_0002079,HP_0002119,HP_0002194,HP_0007020,HP_0011220,HP_0011400,HP_0025312,HP_0001561
ORPHA_158000	HP_0000498,HP_0000501,HP_0000520,HP_0000554,HP_0000572,HP_0001101,HP_0002086,HP_0005547,HP_0007565,HP_0011830,HP_0011886,HP_0200064
ORPHA_2257	HP_0002089,HP_0000961,HP_0002091,HP_0002104,HP_0002643,HP_0002789,HP_0012418,HP_0030829,HP_0000175,HP_0000252,HP_0000286,HP_0000347,HP_0000369,HP_0001508,HP_0001511,HP_0001651,HP_0001684,HP_0002205,HP_0002778,HP_0003065,HP_0040045,HP_0000071,HP_0002099,HP_0002107,HP_0030966
ORPHA_2256	HP_0000028,HP_0000049,HP_0000089,HP_0000316,HP_0000347,HP_0000411,HP_0000431,HP_0000494,HP_0001195,HP_0001561,HP_0001622,HP_0001629,HP_0002007,HP_0030680,HP_0003022,HP_0003026,HP_0005280,HP_0006101,HP_0006492,HP_0008736,HP_0010242,HP_0100016
ORPHA_251623	HP_0011752,HP_0011754,HP_0012503,HP_0001123,HP_0002315,HP_0000044,HP_0000141,HP_0000802,HP_0000824,HP_0000870,HP_0002354,HP_0008214,HP_0040171,HP_0008245,HP_0011043,HP_0012378,HP_0030018,HP_0040075,HP_0000863,HP_0100829
ORPHA_2255	HP_0000857,HP_0001629,HP_0001631,HP_0001655,HP_0001738,HP_0001249,HP_0001508,HP_0001511,HP_0001518,HP_0002254,HP_0002594,HP_0011968,HP_0100790,HP_0100801,HP_0000851,HP_0001250,HP_0001319,HP_0001562,HP_0001636,HP_0001642,HP_0001643,HP_0001669,HP_0002098,HP_0003645,HP_0004415,HP_0004762,HP_0011573,HP_0011581,HP_0000073,HP_0000776,HP_0000891,HP_0001195,HP_0001537,HP_0002566,HP_0005912,HP_0010626,HP_0011466,HP_0011611,HP_0011628,HP_0040196
ORPHA_279914	HP_0003765,HP_0031035,HP_0200056,HP_0040049,HP_0000501,HP_0000518,HP_0000585,HP_0002633,HP_0007663,HP_0011484,HP_0011505,HP_0012122,HP_0030652,HP_0030661,HP_0100014,HP_0100653,HP_0100832,HP_0001970
ORPHA_275555	HP_0000093,HP_0000822,HP_0004421,HP_0005117,HP_0100767,HP_0000077,HP_0000504,HP_0000707,HP_0001511,HP_0001518,HP_0002027,HP_0002315,HP_0002910,HP_0006707,HP_0031418,HP_0000147,HP_0001873,HP_0001919,HP_0002360,HP_0002960,HP_0003259,HP_0005202,HP_0012622,HP_0100651
ORPHA_2254	HP_0001252,HP_0001263,HP_0001265,HP_0001270,HP_0001324,HP_0002398,HP_0002878,HP_0003202,HP_0007360,HP_0000253,HP_0000529,HP_0000639,HP_0000648,HP_0001508,HP_0011968,HP_0012110,HP_0000486,HP_0001250,HP_0001257,HP_0001308,HP_0001347,HP_0002120,HP_0002350,HP_0003477,HP_0004886,HP_0033725,HP_0000565,HP_0001251,HP_0002804
ORPHA_2253	HP_0000478,HP_0000486,HP_0000518,HP_0000639,HP_0000648,HP_0000504,HP_0007440
ORPHA_2252	HP_0000047,HP_0000303,HP_0002983,HP_0002984,HP_0005725,HP_0007477
ORPHA_99735	HP_0000286,HP_0000597,HP_0000602,HP_0001249,HP_0001276,HP_0001288,HP_0001324,HP_0001376,HP_0001608,HP_0002015,HP_0002094,HP_0002099,HP_0002486,HP_0003307,HP_0003326,HP_0003394,HP_0003457,HP_0003712,HP_0003720,HP_0004322,HP_0100749
ORPHA_99736	HP_0000597,HP_0000602,HP_0000821,HP_0001276,HP_0001288,HP_0002015,HP_0002486,HP_0003326,HP_0003394,HP_0003457,HP_0003712,HP_0100749
ORPHA_447896	HP_0000044,HP_0000511,HP_0000545,HP_0000617,HP_0000639,HP_0000668,HP_0000677,HP_0000684,HP_0000823,HP_0001251,HP_0001256,HP_0001257,HP_0001263,HP_0001310,HP_0001321,HP_0001332,HP_0001347,HP_0002015,HP_0002079,HP_0002080,HP_0002134,HP_0002174,HP_0002312,HP_0002376,HP_0002403,HP_0002415,HP_0002464,HP_0002493,HP_0003429,HP_0003487,HP_0004322,HP_0005341,HP_0025460,HP_0000648,HP_0002120,HP_0002166,HP_0002307,HP_0006858,HP_0009830,HP_0000490,HP_0007359
ORPHA_99734	HP_0003552,HP_0100284,HP_0002491,HP_0008967,HP_0012902,HP_0012903,HP_0000622,HP_0000651,HP_0003326,HP_0012378,HP_0012899,HP_0012900,HP_0000486,HP_0001288,HP_0001319,HP_0002104,HP_0003701,HP_0003740,HP_0010307,HP_0025425,HP_0030842
ORPHA_2248	HP_0001643,HP_0001718,HP_0009800,HP_0012304,HP_0001631,HP_0002916,HP_0004383,HP_0011560
ORPHA_2246	HP_0000505,HP_0000512,HP_0000639,HP_0000648,HP_0001251,HP_0001252,HP_0001321,HP_0007703,HP_0100543
ORPHA_247598	HP_0000952,HP_0001396,HP_0002155,HP_0002904,HP_0003073,HP_0003119,HP_0003128,HP_0003155,HP_0004313,HP_0006254,HP_0008151,HP_0011966,HP_0012024,HP_0025435,HP_0030948,HP_0001397,HP_0001433,HP_0001531,HP_0001987,HP_0002014,HP_0002161,HP_0002240,HP_0002910,HP_0003231,HP_0010903,HP_0010909,HP_0010916,HP_0001511,HP_0001903,HP_0002239,HP_0002919,HP_0003124,HP_0003141,HP_0003233,HP_0003235,HP_0003354,HP_0004396,HP_0012278,HP_0040301,HP_0000518,HP_0001892
ORPHA_2241	HP_0000003,HP_0000021,HP_0000028,HP_0000072,HP_0001522,HP_0001537,HP_0001539,HP_0001561,HP_0002017,HP_0030680,HP_0002566,HP_0003270,HP_0004388,HP_0011024,HP_0100544,HP_0100771,HP_0100806
ORPHA_99725	HP_0000098,HP_0000141,HP_0000280,HP_0000303,HP_0000870,HP_0000845,HP_0000975,HP_0001176,HP_0001639,HP_0001712,HP_0001833,HP_0002007,HP_0005616,HP_0005978,HP_0006767,HP_0011407,HP_0011760,HP_0012411,HP_0030269,HP_0100829
ORPHA_2249	HP_0000239,HP_0000270,HP_0001249,HP_0001252,HP_0001263,HP_0001328,HP_0001387,HP_0001802,HP_0001817,HP_0001840,HP_0001883,HP_0002983,HP_0002984,HP_0003022,HP_0003027,HP_0003042,HP_0003510,HP_0009465,HP_0010059,HP_0011304
ORPHA_238624	HP_0002315,HP_0002516,HP_0001085,HP_0001513,HP_0012393,HP_0000572,HP_0000613,HP_0000622,HP_0000651,HP_0002013,HP_0002018,HP_0002360,HP_0010822,HP_0100851,HP_0000716,HP_0001254,HP_0002076,HP_0002321,HP_0003418,HP_0008629,HP_0011161
ORPHA_69076	HP_0000112,HP_0000124,HP_0003076,HP_0000010,HP_0001944,HP_0001946,HP_0008855
ORPHA_158029	HP_0000488,HP_0000498,HP_0000953,HP_0000967,HP_0000969,HP_0001010,HP_0001482,HP_0001744,HP_0001873,HP_0001892,HP_0001982,HP_0002113,HP_0002240,HP_0100721
ORPHA_69077	HP_0000737,HP_0000790,HP_0000822,HP_0001482,HP_0001824,HP_0001873,HP_0001903,HP_0001945,HP_0002017,HP_0002027,HP_0002093,HP_0002301,HP_0002315,HP_0002716,HP_0002896,HP_0003072,HP_0004396,HP_0006824,HP_0009726,HP_0011029,HP_0012246,HP_0100006,HP_0100021,HP_0100242
ORPHA_69078	HP_0000077,HP_0001482,HP_0001824,HP_0002017,HP_0002027,HP_0002619,HP_0003401,HP_0012378,HP_0100242
ORPHA_158025	HP_0025475,HP_0030350,HP_0040138,HP_0000989
ORPHA_370091	HP_0000218,HP_0000613,HP_0000639,HP_0001098,HP_0001107,HP_0007663,HP_0007750
ORPHA_2237	HP_0000110,HP_0000408,HP_0000829,HP_0000076,HP_0000083,HP_0000113,HP_0000122,HP_0000126,HP_0000860,HP_0002199,HP_0002901,HP_0000819,HP_0001153,HP_0003762,HP_0000148,HP_0000151,HP_0000175,HP_0000510,HP_0001627,HP_0003765,HP_0011840,HP_0008850
ORPHA_158022	HP_0001482,HP_0001945,HP_0004326,HP_0200034
ORPHA_2235	HP_0000044,HP_0000510,HP_0000580,HP_0000144,HP_0000786,HP_0000823,HP_0000830,HP_0000939,HP_0002750,HP_0003164,HP_0003187,HP_0008187,HP_0008202,HP_0008240,HP_0008724,HP_0000164,HP_0001513,HP_0002757,HP_0004322,HP_0004349
ORPHA_2234	HP_0000046,HP_0000135,HP_0000144,HP_0000708,HP_0000771,HP_0001249,HP_0002937,HP_0003312,HP_0003782,HP_0005978,HP_0008734,HP_0008736,HP_0000470,HP_0000772,HP_0000820,HP_0001513,HP_0002231,HP_0004322,HP_0100745
ORPHA_2233	HP_0000144,HP_0000494,HP_0001256,HP_0001513,HP_0004322,HP_0011362,HP_0000035,HP_0000135,HP_0000218,HP_0000470,HP_0000771,HP_0005916,HP_0001634,HP_0002162,HP_0040071
ORPHA_247585	HP_0001397,HP_0008281,HP_0011966,HP_0045082,HP_0000711,HP_0000718,HP_0000737,HP_0000738,HP_0000746,HP_0001250,HP_0001254,HP_0001289,HP_0001337,HP_0002155,HP_0002240,HP_0002329,HP_0002354,HP_0002360,HP_0002910,HP_0003073,HP_0003075,HP_0003077,HP_0007159,HP_0012164,HP_0030166,HP_0030765,HP_0031258,HP_0100738,HP_0000709,HP_0000752,HP_0000805,HP_0001259,HP_0001263,HP_0001395,HP_0001402,HP_0001733,HP_0002013,HP_0002014,HP_0002181,HP_0002480,HP_0003124,HP_0003233,HP_0010529,HP_0012569,HP_0100754,HP_0100785
ORPHA_2232	HP_0000815,HP_0002293,HP_0008193,HP_0000028,HP_0000219,HP_0000534,HP_0000786,HP_0000789,HP_0000802,HP_0000823,HP_0000837,HP_0000938,HP_0000939,HP_0001510,HP_0001596,HP_0003187,HP_0003799,HP_0005469,HP_0007464,HP_0008187,HP_0008214,HP_0040171,HP_0008633,HP_0008684,HP_0010463,HP_0010464,HP_0011961,HP_0000252,HP_0045075,HP_0001256,HP_0002225,HP_0002652,HP_0002808,HP_0002938,HP_0000365,HP_0001199,HP_0003393,HP_0006184,HP_0009185,HP_0010487,HP_0012506
ORPHA_370097	HP_0000613,HP_0000639,HP_0001098,HP_0007663,HP_0008034,HP_0008059,HP_0030613
ORPHA_525731	HP_0002960,HP_0011703,HP_0011784,HP_0031506,HP_0100647,HP_0000237,HP_0000492,HP_0000520,HP_0000712,HP_0000737,HP_0000752,HP_0000853,HP_0000975,HP_0001337,HP_0001508,HP_0001744,HP_0001959,HP_0001962,HP_0002014,HP_0002240,HP_0002487,HP_0002591,HP_0002910,HP_0005616,HP_0008373,HP_0011788,HP_0025379,HP_0031284,HP_0100785,HP_0000708,HP_0000822,HP_0000952,HP_0001363,HP_0001511,HP_0001562,HP_0001622,HP_0001873,HP_0002017,HP_0005110,HP_0010519,HP_0100534,HP_0000252,HP_0000491,HP_0001263,HP_0001635,HP_0001904,HP_0012768,HP_0200028
ORPHA_319671	HP_0000154,HP_0000445,HP_0000490,HP_0000687,HP_0008897,HP_0010864,HP_0000272,HP_0000322,HP_0000325,HP_0000369,HP_0000733,HP_0000739,HP_0000965,HP_0001072,HP_0012471,HP_0012745,HP_0040196,HP_0045025,HP_0045075,HP_0100738,HP_0000315,HP_0000486,HP_0000742,HP_0001250,HP_0001631,HP_0002360,HP_0002650,HP_0003100,HP_0010535,HP_0011220,HP_0012171
ORPHA_447877	HP_0005227,HP_0012114,HP_0200063,HP_0003002,HP_0030692,HP_0040276,HP_0100743
ORPHA_280914	HP_0025337,HP_0200026,HP_0000501,HP_0040049,HP_0000613,HP_0000616,HP_0000622,HP_0007787,HP_0007906,HP_0011484,HP_0100018,HP_0012796
